"","Ano","Órgão Orçamentário","Função","Unidade Orçamentária","Programa","Ação","Localizador","Plano Orçamentário","Grupo de Despesa","Modalidade de Aplicação","Resultado Primário","Fonte","Subfunção","Projeto de Lei","Dotação Inicial","Dotação Atual","Empenhado","Liquidado","Pago"
"545",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2010 - Assistência Pré-Escolar aos Dependentes dos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","365 - Educação Infantil",7.356,7.356,8.356,7.975,7.975,7.975
"546",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2011 - Auxílio-Transporte aos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","331 - Proteção e Benefícios ao Trabalhador",21.708,21.708,28.708,21.371,21.371,21.371
"547",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2012 - Auxílio-Alimentação aos Servidores e Empregados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","306 - Alimentação e Nutrição",172.944,172.944,178.944,176.596,176.596,176.596
"548",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2253 - Funcionamento e Atualização do Laboratório de Integração e Testes","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2460000,2460000,2378891,1578974,673.991,291.804
"549",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2253 - Funcionamento e Atualização do Laboratório de Integração e Testes","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,81.109,81.109,3.976,3.976
"550",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2253 - Funcionamento e Atualização do Laboratório de Integração e Testes","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1040000,1040000,1040000,1039760,38.922,38.922
"551",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","1 - Pessoal e Encargos Sociais","90 - Aplicações Diretas","1 - Primária obrigatória","100 - Recursos Ordinários","122 - Administração Geral",3702472,3702472,3686372,3392244,3364244,3364244
"552",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","1 - Pessoal e Encargos Sociais","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","1 - Primária obrigatória","100 - Recursos Ordinários","122 - Administração Geral",374.483,374.483,420.583,395.44,395.44,395.44
"553",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",0,0,341,341,341,341
"554",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",12482318,12482318,11641318,11615959,6902887,6902887
"555",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",0,0,0,13.631,9.581,9.581
"556",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2272 - Gestão e Administração do Programa","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","122 - Administração Geral",4450000,4450000,2850000,648.987,218.753,218.753
"557",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2460 - Funcionamento da Infraestrutura de Apoio às Atividades Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",14547106,14547106,14197106,12043052,6103284,5702680
"558",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","2460 - Funcionamento da Infraestrutura de Apoio às Atividades Espaciais","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",7450000,7450000,7267000,6655296,1360542,837.864
"559",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4183 - Pesquisa em Ciência Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2500000,2500000,2499680,1579598,532.747,532.747
"560",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4183 - Pesquisa em Ciência Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,320,280,280,280
"561",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4183 - Pesquisa em Ciência Espacial","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",600,600,600,594.954,74.716,74.716
"562",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4195 - Controle de Satélites, Recepção, Geração, Armazenamento e Distribuição de Dados","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",8350000,8350000,8350000,8081466,5976669,5976669
"563",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4195 - Controle de Satélites, Recepção, Geração, Armazenamento e Distribuição de Dados","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2850000,2850000,2850000,2841160,3.898,3.898
"564",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4933 - Apoio a Projetos de Pesquisa e Desenvolvimento no Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1850000,1850000,1850000,1850000,1850000,1850000
"565",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4933 - Apoio a Projetos de Pesquisa e Desenvolvimento no Setor Espacial","0001 - Nacional","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",500,500,324,323.38,323.38,323.38
"566",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4934 - Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,873.37,873.37,873.37,873.37
"567",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4934 - Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1407000,1407000,357.63,303.379,303.379,303.379
"568",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4934 - Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte","0001 - Nacional","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,353,353,353,353
"569",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4934 - Desenvolvimento e Lançamento de Satélites Tecnológicos de Pequeno Porte","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",353,353,0,0,0,0
"570",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4958 - Pesquisa e Aplicações de Dados de Satélites de Observação da Terra","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1295000,1295000,1295000,1137781,700.279,700.279
"571",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4958 - Pesquisa e Aplicações de Dados de Satélites de Observação da Terra","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1250000,1250000,1250000,1249824,783.433,783.433
"572",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4959 - Desenvolvimento de Produtos e Processos Inovadores para o Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",3200000,3200000,3200000,3021882,2319709,2317773
"573",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","4959 - Desenvolvimento de Produtos e Processos Inovadores para o Setor Espacial","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",1800000,1800000,1800000,1799058,397.525,397.525
"574",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","6239 - Desenvolvimento de Veículos Lançadores de Satélites","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",9855000,9855000,9854470,9842282,4174575,2490319
"575",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","6239 - Desenvolvimento de Veículos Lançadores de Satélites","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,530,530,0,0
"576",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","6239 - Desenvolvimento de Veículos Lançadores de Satélites","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",6375000,6375000,6375000,6453379,394.041,394.041
"577",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","6240 - Desenvolvimento e Lançamento de Foguetes de Sondagem","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2753000,2753000,2753000,2440761,1618974,759.609
"578",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","6240 - Desenvolvimento e Lançamento de Foguetes de Sondagem","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",397,397,397,129.675,5.285,5.285
"579",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","6704 - Pesquisa e Desenvolvimento em Tecnologias Associadas a Veículos Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",2565000,2565000,2565000,2543929,683.515,683.515
"580",2011,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","0464 - Nacional de Atividades Espaciais - PNAE","6704 - Pesquisa e Desenvolvimento em Tecnologias Associadas a Veículos Espaciais","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",4135000,4135000,3465000,2036515,5.64,5.64
"581",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","1C68 - Implantação do Sistema de Metrologia, Normalização e Certificação para a Área Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","665 - Normalização e Qualidade",865,865,865,287.897,235.085,234.549
"582",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","1C68 - Implantação do Sistema de Metrologia, Normalização e Certificação para a Área Espacial","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","665 - Normalização e Qualidade",2735000,2735000,2735000,1790749,69.002,69.002
"583",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","2B91 - Desenvolvimento de Satélites de Comunicação e Meteorologia","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",850,850,850,0,0,0
"584",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","2B91 - Desenvolvimento de Satélites de Comunicação e Meteorologia","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",150,150,150,0,0,0
"585",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","7F40 - Implantação do Complexo Espacial de Alcântara - CEA","0101 - No Município de Alcântara - MA","[valor não detalhado]","4 - Investimentos","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,2775349,2775350,2775350,2775350
"586",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","7F40 - Implantação do Complexo Espacial de Alcântara - CEA","0101 - No Município de Alcântara - MA","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",82011455,112011455,137802591,109210945,21512584,21512094
"587",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZG - Desenvolvimento do Satélite Lattes","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",500,500,500,500,350,350
"588",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZG - Desenvolvimento do Satélite Lattes","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",5500000,5500000,5500000,5498695,3274028,3190618
"589",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZH - Desenvolvimento do Satélite de Medida de Precipitação","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",200,200,200,200,0,0
"590",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZI - Desenvolvimento de Satélite Radar","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",200,200,200,200,200,200
"591",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZJ - Desenvolvimento do Satélite Amazônia-1","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",26130000,25615500,7566508,7497772,6614701,6614701
"592",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZJ - Desenvolvimento do Satélite Amazônia-1","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,48.992,48.993,6.355,6.355
"593",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZJ - Desenvolvimento do Satélite Amazônia-1","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",10870000,10870000,32870000,21815650,10494238,10338501
"594",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZK - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-3","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",3e+06,3e+06,3e+06,2425728,2385728,2338551
"595",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZL - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-4","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",17488200,17124098,17124098,16476903,14727906,14727906
"596",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","10ZL - Desenvolvimento do Satélite Sino-Brasileiro - Projeto CBERS-4","0001 - Nacional","[valor não detalhado]","4 - Investimentos","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",39500000,39500000,35500000,14907794,9279982,8884921
"597",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","13CO - Desenvolvimento do Satélite Sabia-Mar","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",200,200,200,200,200,200
"598",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20CB - Desenvolvimento de Competências e Capital Humano para o Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","50 - Transferências a Instituições Privadas sem Fins Lucrativos","2 - Primária discricionária","100 - Recursos Ordinários","128 - Formação de Recursos Humanos",0,0,1e+06,1e+06,1e+06,1e+06
"599",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20CB - Desenvolvimento de Competências e Capital Humano para o Setor Espacial","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","128 - Formação de Recursos Humanos",3e+06,3e+06,2e+06,1523986,97.5,97.5
"600",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20I0 - Concepção e Análise de Viabilidade de Novas Missões Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","90 - Aplicações Diretas","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",3380000,3380000,3224905,1696272,1036927,1036927
"601",2012,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações","19 - Ciência e Tecnologia","24205 - Agência Espacial Brasileira","2056 - Política Espacial","20I0 - Concepção e Análise de Viabilidade de Novas Missões Espaciais","0001 - Nacional","[valor não detalhado]","3 - Outras Despesas Correntes","91 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos F/S","2 - Primária discricionária","100 - Recursos Ordinários","572 - Desenvolvimento Tecnológico e Engenharia",0,0,155.095,122.269,0,0
